	X	label
770	"tensor([-1.9355e+00,  2.0420e+00,  3.0495e+00,  ...,  1.6919e-03,
         2.1701e-03,  3.8090e-03])"	1
771	tensor([ 1.3498, -2.0161,  1.6971,  ...,  0.0167,  0.0609,  0.0217])	1
772	tensor([ 1.3498, -2.0161,  1.6971,  ...,  0.0045,  0.0063,  0.0153])	0
773	tensor([ 1.3498, -2.0161,  1.6971,  ...,  0.0060,  0.0060,  0.0276])	0
774	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0079,  0.0330,  0.0067])	0
775	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0303,  0.0308,  0.0126])	1
776	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0298,  0.0417,  0.0183])	0
777	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0079,  0.0330,  0.0067])	0
778	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0303,  0.0308,  0.0126])	0
779	tensor([-3.2324,  1.7926,  0.7743,  ...,  0.0298,  0.0417,  0.0183])	1
780	tensor([1.1221, 0.9887, 0.9527,  ..., 0.0102, 0.0124, 0.0150])	1
781	"tensor([-4.0382e+00,  3.4757e+00,  3.0840e+00,  ...,  5.0248e-04,
         1.2792e-02,  6.8679e-03])"	1
782	"tensor([-1.8214e+00, -7.2266e-01,  3.4022e+00,  ...,  3.1404e-04,
         6.0955e-03,  2.2937e-02])"	1
783	"tensor([-2.5485e+00,  1.4626e+00,  1.5281e+00,  ...,  3.9188e-04,
         1.0474e-03,  2.3549e-03])"	1
784	"tensor([-2.0583e+00, -8.2802e-02,  2.0026e+00,  ...,  4.1043e-04,
         8.1361e-03,  3.6140e-03])"	1
785	"tensor([-2.0583e+00, -8.2802e-02,  2.0026e+00,  ...,  3.1002e-05,
         1.9617e-03,  2.3260e-03])"	0
786	"tensor([-1.3098e+00,  3.1556e+00,  5.8732e+00,  ...,  2.2651e-03,
         2.2673e-03,  3.1929e-03])"	0
787	"tensor([-1.3098e+00,  3.1556e+00,  5.8732e+00,  ...,  2.8524e-04,
         2.0582e-03,  1.8703e-03])"	1
788	tensor([0.7384, 3.0897, 1.9576,  ..., 0.1216, 0.0808, 0.0168])	1
789	"tensor([-3.1131e+00,  9.8976e-01, -9.4480e-01,  ...,  1.3921e-02,
         1.1889e-03,  1.6776e-02])"	1
790	"tensor([-2.2584e+00,  2.4283e+00, -2.3400e+00,  ...,  2.3968e-02,
         8.1810e-04,  9.4249e-03])"	1
791	tensor([-1.7595, -0.2900,  2.6116,  ...,  0.0033,  0.0077,  0.0032])	1
792	tensor([-1.7595, -0.2900,  2.6116,  ...,  0.0041,  0.0094,  0.0058])	0
793	"tensor([-3.4143e+00,  2.4341e+00,  4.5527e+00,  ...,  4.2005e-04,
         5.2880e-03,  5.2952e-03])"	0
794	"tensor([-3.4143e+00,  2.4341e+00,  4.5527e+00,  ...,  4.1179e-04,
         4.1106e-03,  7.8784e-03])"	1
795	"tensor([-5.1371e+00,  7.0606e-01,  4.3663e+00,  ...,  4.1954e-04,
         3.9023e-03,  4.4721e-03])"	0
796	"tensor([-5.1371e+00,  7.0606e-01,  4.3663e+00,  ...,  5.8607e-04,
         5.8311e-03,  5.8020e-03])"	1
797	"tensor([ 4.1848e-01, -1.7117e+00,  1.9813e+00,  ...,  2.6505e-04,
         7.9687e-03,  1.5577e-03])"	1
798	"tensor([ 4.1848e-01, -1.7117e+00,  1.9813e+00,  ...,  5.1865e-05,
         8.3153e-04,  7.0549e-04])"	0
799	"tensor([-4.6294e+00, -4.3587e-01,  6.0175e+00,  ...,  5.2214e-04,
         6.3805e-03,  3.9501e-03])"	0
800	"tensor([-4.6294e+00, -4.3587e-01,  6.0175e+00,  ...,  2.4185e-04,
         5.3811e-03,  5.4753e-03])"	1
801	"tensor([-3.8007e+00, -1.5167e+00,  3.7060e+00,  ...,  4.7221e-04,
         5.7521e-03,  5.2766e-03])"	0
802	"tensor([-3.8007e+00, -1.5167e+00,  3.7060e+00,  ...,  2.2123e-04,
         2.2501e-03,  3.2895e-03])"	1
803	tensor([-2.9598,  1.1781,  1.8987,  ...,  0.1168,  0.0159,  0.0045])	1
804	tensor([-2.9598,  1.1781,  1.8987,  ...,  0.0375,  0.0081,  0.0046])	0
805	"tensor([-2.9598e+00,  1.1781e+00,  1.8987e+00,  ...,  5.0770e-02,
         9.3115e-03,  2.7727e-03])"	0
806	tensor([-5.5011,  1.4867,  1.6882,  ...,  0.0172,  0.0448,  0.0186])	0
807	tensor([-5.5011,  1.4867,  1.6882,  ...,  0.0109,  0.0552,  0.0295])	0
808	tensor([-5.5011,  1.4867,  1.6882,  ...,  0.0157,  0.0374,  0.0119])	1
809	tensor([-2.1929,  1.3444,  1.1631,  ...,  0.1080,  0.0155,  0.0047])	0
810	tensor([-2.1929,  1.3444,  1.1631,  ...,  0.1976,  0.0115,  0.0036])	1
811	tensor([-2.1929,  1.3444,  1.1631,  ...,  0.2018,  0.0125,  0.0026])	0
812	"tensor([ 8.3131e-02, -2.9650e+00,  3.1473e+00,  ...,  1.1512e-03,
         4.4694e-03,  7.1626e-03])"	0
813	"tensor([ 8.3131e-02, -2.9650e+00,  3.1473e+00,  ...,  2.6646e-03,
         8.6957e-03,  9.0785e-03])"	0
814	tensor([ 0.0831, -2.9650,  3.1473,  ...,  0.0047,  0.0050,  0.0054])	1
815	"tensor([-1.9123e+00,  2.2651e-01,  1.7360e+00,  ...,  2.9015e-04,
         4.6867e-03,  2.4854e-03])"	1
816	"tensor([-2.0469e+00,  3.0365e+00,  3.3295e+00,  ...,  1.4942e-04,
         2.4341e-03,  2.5392e-03])"	1
817	tensor([3.2491, 1.5903, 2.6593,  ..., 0.0055, 0.0527, 0.0594])	0
818	tensor([1.2609, 1.8058, 3.7124,  ..., 0.0098, 0.0591, 0.0580])	1
819	"tensor([6.6650e-01, 3.5537e+00, 4.8840e+00,  ..., 6.4503e-04, 9.3712e-04,
        2.2669e-03])"	0
820	"tensor([6.6650e-01, 3.5537e+00, 4.8840e+00,  ..., 2.1517e-03, 3.8055e-03,
        7.7984e-03])"	1
821	"tensor([4.8049e-01, 1.6694e+00, 5.3611e+00,  ..., 1.9265e-03, 4.3525e-03,
        3.5480e-03])"	1
822	"tensor([4.8049e-01, 1.6694e+00, 5.3611e+00,  ..., 8.6790e-04, 3.2548e-03,
        3.3819e-03])"	0
823	"tensor([-3.3483e-01, -2.1236e+00,  2.4056e+00,  ...,  2.0172e-03,
         4.3138e-03,  1.2193e-03])"	0
824	"tensor([-3.3483e-01, -2.1236e+00,  2.4056e+00,  ...,  2.9753e-03,
         1.2356e-02,  1.4623e-03])"	1
825	"tensor([ 7.9644e-01, -2.0690e-01,  3.8388e+00,  ...,  8.7748e-04,
         1.6392e-02,  3.1553e-03])"	1
826	"tensor([2.9543e-01, 4.1707e-01, 2.0803e+00,  ..., 6.3931e-04, 1.7262e-02,
        5.6646e-03])"	1
827	"tensor([2.9543e-01, 4.1707e-01, 2.0803e+00,  ..., 9.5777e-04, 6.4546e-03,
        1.3119e-02])"	0
828	"tensor([3.0910e+00, 5.0152e-01, 3.0466e+00,  ..., 7.9117e-05, 6.0071e-03,
        5.4870e-03])"	0
829	"tensor([3.0910e+00, 5.0152e-01, 3.0466e+00,  ..., 9.7959e-04, 7.8993e-03,
        1.7376e-02])"	1
830	"tensor([-1.0635e+00,  1.8680e+00, -1.0758e+00,  ...,  1.7157e-04,
         1.3666e-03,  8.1105e-03])"	1
831	"tensor([-1.0635e+00,  1.8680e+00, -1.0758e+00,  ...,  3.5770e-05,
         4.5960e-04,  6.1724e-03])"	0
832	"tensor([-1.0635e+00,  1.8680e+00, -1.0758e+00,  ...,  5.2904e-06,
         1.4118e-04,  1.5484e-03])"	0
833	"tensor([ 7.2984e-01,  2.4193e+00, -3.5149e-01,  ...,  5.7979e-05,
         4.7710e-04,  2.4672e-03])"	0
834	"tensor([ 7.2984e-01,  2.4193e+00, -3.5149e-01,  ...,  5.3071e-05,
         4.7436e-04,  3.6850e-03])"	1
835	"tensor([ 7.2984e-01,  2.4193e+00, -3.5149e-01,  ...,  1.4580e-05,
         1.9258e-04,  1.0585e-03])"	0
836	"tensor([ 1.0028e-01,  6.9610e-01, -6.8652e-01,  ...,  6.2645e-05,
         5.7163e-04,  2.6795e-03])"	0
837	"tensor([ 1.0028e-01,  6.9610e-01, -6.8652e-01,  ...,  6.3185e-05,
         4.9812e-04,  4.2967e-03])"	0
838	"tensor([ 1.0028e-01,  6.9610e-01, -6.8652e-01,  ...,  4.7374e-05,
         2.8342e-04,  1.6494e-03])"	1
839	"tensor([4.3307e-02, 1.4713e+00, 4.3319e+00,  ..., 2.0961e-03, 1.9216e-02,
        1.7441e-02])"	1
840	tensor([0.9344, 2.4458, 2.6952,  ..., 0.0047, 0.0145, 0.0502])	1
841	tensor([0.9344, 2.4458, 2.6952,  ..., 0.0033, 0.0104, 0.0629])	0
842	tensor([0.9344, 2.4458, 2.6952,  ..., 0.0047, 0.0145, 0.0502])	0
843	tensor([0.9344, 2.4458, 2.6952,  ..., 0.0033, 0.0104, 0.0629])	1
844	"tensor([-6.6638e-01,  2.4027e+00,  5.4049e+00,  ...,  2.5460e-03,
         1.2145e-02,  3.3225e-02])"	0
845	"tensor([-6.6638e-01,  2.4027e+00,  5.4049e+00,  ...,  1.5855e-03,
         1.3855e-02,  3.9378e-02])"	0
846	tensor([1.2205, 1.9986, 2.7460,  ..., 0.0313, 0.0073, 0.0462])	1
847	tensor([1.2205, 1.9986, 2.7460,  ..., 0.0224, 0.0120, 0.0485])	0
848	tensor([1.7540, 1.3390, 2.2392,  ..., 0.0235, 0.0083, 0.0105])	0
849	tensor([1.7540, 1.3390, 2.2392,  ..., 0.0378, 0.0241, 0.0252])	1
850	tensor([0.1495, 3.2455, 3.0073,  ..., 0.0385, 0.0379, 0.1310])	1
851	tensor([-4.1205,  2.0174,  0.7983,  ...,  0.0170,  0.0047,  0.0505])	1
852	"tensor([-4.1205e+00,  2.0174e+00,  7.9832e-01,  ...,  4.2899e-03,
         3.6130e-03,  4.6607e-02])"	0
853	tensor([-4.1205,  2.0174,  0.7983,  ...,  0.0170,  0.0047,  0.0505])	0
854	"tensor([-4.1205e+00,  2.0174e+00,  7.9832e-01,  ...,  4.2899e-03,
         3.6130e-03,  4.6607e-02])"	1
855	tensor([0.1187, 2.3587, 0.6647,  ..., 0.0141, 0.0081, 0.0199])	1
856	tensor([0.1187, 2.3587, 0.6647,  ..., 0.0082, 0.0152, 0.0177])	0
857	tensor([-0.9884,  2.0895,  2.4992,  ...,  0.0101,  0.0066,  0.0176])	0
858	tensor([-0.9884,  2.0895,  2.4992,  ...,  0.0050,  0.0107,  0.0149])	1
859	"tensor([-1.5061e+00,  2.1826e+00,  3.6057e+00,  ...,  2.1895e-03,
         3.5093e-02,  2.1603e-02])"	1
860	tensor([0.9944, 0.7576, 1.5192,  ..., 0.0021, 0.0155, 0.0118])	1
861	tensor([ 1.1639,  0.1685, -0.1197,  ...,  0.0027,  0.0078,  0.0062])	0
862	tensor([-3.9310, -0.2440,  3.9869,  ...,  0.0189,  0.0464,  0.0189])	1
863	tensor([-3.9310, -0.2440,  3.9869,  ...,  0.0191,  0.0177,  0.0382])	0
864	tensor([-1.3014,  0.8220,  1.6032,  ...,  0.0044,  0.0094,  0.0094])	0
865	tensor([-1.3014,  0.8220,  1.6032,  ...,  0.0230,  0.0255,  0.0211])	1
866	tensor([3.1968, 2.3161, 3.2216,  ..., 0.0136, 0.0056, 0.0139])	0
867	tensor([3.1968, 2.3161, 3.2216,  ..., 0.0175, 0.0083, 0.0123])	1
868	tensor([-0.9597, -0.2440,  3.7867,  ...,  0.0198,  0.0125,  0.0480])	1
869	tensor([-0.9597, -0.2440,  3.7867,  ...,  0.0111,  0.0080,  0.0498])	0
870	tensor([-0.9597, -0.2440,  3.7867,  ...,  0.0198,  0.0125,  0.0480])	0
871	tensor([-0.9597, -0.2440,  3.7867,  ...,  0.0111,  0.0080,  0.0498])	1
872	tensor([-1.2274,  2.0114,  1.9579,  ...,  0.0247,  0.0249,  0.0514])	1
873	tensor([-1.2274,  2.0114,  1.9579,  ...,  0.0179,  0.0204,  0.0404])	0
874	tensor([-2.2408,  3.1299,  0.5028,  ...,  0.0186,  0.0265,  0.0783])	0
875	tensor([-2.2408,  3.1299,  0.5028,  ...,  0.0110,  0.0251,  0.0625])	1
876	"tensor([1.9685e+00, 1.0342e+00, 2.7156e+00,  ..., 3.8709e-04, 4.3991e-03,
        1.8682e-02])"	1
877	"tensor([1.9685e+00, 1.0342e+00, 2.7156e+00,  ..., 5.4730e-05, 4.5353e-04,
        1.0158e-03])"	0
878	"tensor([1.9685e+00, 1.0342e+00, 2.7156e+00,  ..., 1.3102e-05, 2.6222e-04,
        5.5790e-04])"	0
879	"tensor([3.2369e+00, 2.6193e+00, 2.2156e+00,  ..., 1.4291e-04, 2.0217e-03,
        1.8922e-02])"	0
880	"tensor([3.2369e+00, 2.6193e+00, 2.2156e+00,  ..., 1.4737e-04, 1.2070e-03,
        3.3512e-03])"	1
881	"tensor([3.2369e+00, 2.6193e+00, 2.2156e+00,  ..., 5.8869e-05, 2.0097e-03,
        2.7414e-03])"	0
882	"tensor([2.5414e+00, 2.1622e+00, 1.9809e+00,  ..., 1.3375e-04, 6.3608e-04,
        9.1619e-03])"	0
883	"tensor([2.5414e+00, 2.1622e+00, 1.9809e+00,  ..., 2.5698e-04, 4.7413e-04,
        2.1166e-03])"	0
884	"tensor([2.5414e+00, 2.1622e+00, 1.9809e+00,  ..., 1.1964e-04, 9.4876e-04,
        1.9202e-03])"	1
885	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.9071e-04, 8.7073e-03,
        4.2497e-03])"	1
886	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 8.3180e-05, 2.0134e-04,
        5.1527e-04])"	0
887	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.7512e-05, 1.4178e-03,
        3.0396e-03])"	0
888	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 2.5129e-05, 6.8950e-05,
        2.6981e-04])"	0
889	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 4.5721e-05, 1.4150e-03,
        1.1542e-02])"	0
890	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 3.3774e-05, 2.0655e-04,
        9.9312e-04])"	0
891	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.9071e-04, 8.7073e-03,
        4.2497e-03])"	0
892	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 8.3180e-05, 2.0134e-04,
        5.1527e-04])"	0
893	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.7512e-05, 1.4178e-03,
        3.0396e-03])"	1
894	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 2.5129e-05, 6.8950e-05,
        2.6981e-04])"	0
895	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 4.5721e-05, 1.4150e-03,
        1.1542e-02])"	0
896	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 3.3774e-05, 2.0655e-04,
        9.9312e-04])"	0
897	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.9071e-04, 8.7073e-03,
        4.2497e-03])"	0
898	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 8.3180e-05, 2.0134e-04,
        5.1527e-04])"	0
899	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 6.7512e-05, 1.4178e-03,
        3.0396e-03])"	0
900	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 2.5129e-05, 6.8950e-05,
        2.6981e-04])"	0
901	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 4.5721e-05, 1.4150e-03,
        1.1542e-02])"	1
902	"tensor([4.3460e-01, 3.1973e+00, 1.4539e-01,  ..., 3.3774e-05, 2.0655e-04,
        9.9312e-04])"	0
903	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  6.2516e-04,
         1.5080e-03,  1.1188e-02])"	1
904	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  1.1735e-04,
         1.1217e-03,  2.4100e-03])"	0
905	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  6.3533e-05,
         2.4911e-03,  4.5679e-03])"	0
906	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  3.2756e-05,
         3.5041e-04,  8.7101e-04])"	0
907	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  2.6867e-05,
         5.2555e-04,  5.9308e-03])"	0
908	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  3.4394e-05,
         1.5569e-04,  1.2811e-03])"	0
909	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  6.2516e-04,
         1.5080e-03,  1.1188e-02])"	0
910	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  1.1735e-04,
         1.1217e-03,  2.4100e-03])"	1
911	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  6.3533e-05,
         2.4911e-03,  4.5679e-03])"	0
912	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  3.2756e-05,
         3.5041e-04,  8.7101e-04])"	0
913	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  2.6867e-05,
         5.2555e-04,  5.9308e-03])"	0
914	"tensor([ 2.3800e+00,  1.4793e+00, -1.3645e-02,  ...,  3.4394e-05,
         1.5569e-04,  1.2811e-03])"	0
915	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  3.7295e-04,
         1.4379e-03,  1.3601e-02])"	0
916	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  4.6101e-05,
         1.7490e-03,  2.2667e-03])"	0
917	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  2.4127e-05,
         4.7888e-03,  5.6974e-03])"	1
918	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.7740e-06,
         5.5225e-04,  5.1205e-04])"	0
919	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.8114e-06,
         6.5375e-04,  5.5038e-03])"	0
920	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.3033e-06,
         1.6957e-04,  8.2356e-04])"	0
921	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  3.7295e-04,
         1.4379e-03,  1.3601e-02])"	0
922	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  4.6101e-05,
         1.7490e-03,  2.2667e-03])"	0
923	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  2.4127e-05,
         4.7888e-03,  5.6974e-03])"	0
924	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.7740e-06,
         5.5225e-04,  5.1205e-04])"	1
925	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.8114e-06,
         6.5375e-04,  5.5038e-03])"	0
926	"tensor([ 2.6625e+00,  4.7555e+00, -5.4525e-01,  ...,  8.3033e-06,
         1.6957e-04,  8.2356e-04])"	0
927	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  5.7503e-04,
         1.4281e-03,  9.6062e-03])"	0
928	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.4811e-04,
         1.3888e-03,  3.9349e-03])"	0
929	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  6.3239e-05,
         2.4238e-03,  4.3011e-03])"	0
930	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  3.5847e-05,
         7.0028e-04,  1.3179e-03])"	0
931	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.5683e-05,
         6.6738e-04,  3.6334e-03])"	1
932	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.6807e-05,
         3.3575e-04,  1.3960e-03])"	0
933	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  5.7503e-04,
         1.4281e-03,  9.6062e-03])"	0
934	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.4811e-04,
         1.3888e-03,  3.9349e-03])"	0
935	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  6.3239e-05,
         2.4238e-03,  4.3011e-03])"	0
936	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  3.5847e-05,
         7.0028e-04,  1.3179e-03])"	0
937	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.5683e-05,
         6.6738e-04,  3.6334e-03])"	0
938	"tensor([ 1.2926e+00,  2.2322e+00, -1.8131e+00,  ...,  1.6807e-05,
         3.3575e-04,  1.3960e-03])"	1
939	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.9407e-03, 1.1335e-02,
        7.3803e-03])"	0
940	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 5.3404e-04, 7.2817e-04,
        1.8794e-03])"	1
941	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 3.1001e-04, 2.7154e-03,
        3.0508e-03])"	0
942	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.7062e-04, 2.3833e-04,
        7.8745e-04])"	0
943	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 6.8975e-05, 1.7567e-03,
        8.5790e-03])"	0
944	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 8.5485e-05, 2.3415e-04,
        1.6075e-03])"	0
945	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.9407e-03, 1.1335e-02,
        7.3803e-03])"	0
946	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 5.3404e-04, 7.2817e-04,
        1.8794e-03])"	0
947	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 3.1001e-04, 2.7154e-03,
        3.0508e-03])"	0
948	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.7062e-04, 2.3833e-04,
        7.8745e-04])"	1
949	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 6.8975e-05, 1.7567e-03,
        8.5790e-03])"	0
950	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 8.5485e-05, 2.3415e-04,
        1.6075e-03])"	0
951	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.9407e-03, 1.1335e-02,
        7.3803e-03])"	0
952	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 5.3404e-04, 7.2817e-04,
        1.8794e-03])"	0
953	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 3.1001e-04, 2.7154e-03,
        3.0508e-03])"	0
954	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 1.7062e-04, 2.3833e-04,
        7.8745e-04])"	0
955	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 6.8975e-05, 1.7567e-03,
        8.5790e-03])"	0
956	"tensor([1.6838e+00, 5.5399e-01, 3.3543e+00,  ..., 8.5485e-05, 2.3415e-04,
        1.6075e-03])"	1
957	tensor([-0.0054,  4.1329,  4.0065,  ...,  0.0060,  0.0127,  0.0074])	1
958	"tensor([2.6618e+00, 1.9178e-01, 2.6713e+00,  ..., 2.3533e-02, 1.0962e-02,
        2.3442e-03])"	1
959	"tensor([7.0163e-01, 1.6617e+00, 1.1459e+00,  ..., 7.1538e-04, 7.9860e-03,
        1.9229e-03])"	1
960	"tensor([-1.7329e+00,  1.8710e-01,  8.3820e-01,  ...,  7.5563e-04,
         1.6575e-02,  6.4013e-03])"	1
961	"tensor([4.1769e+00, 1.9185e+00, 6.3445e-01,  ..., 3.6549e-03, 1.3335e-02,
        9.4378e-03])"	1
962	"tensor([-4.2061e+00, -9.1027e-01,  1.3718e+00,  ...,  7.9226e-03,
         2.2072e-03,  5.1432e-03])"	1
963	"tensor([1.2041e+00, 1.1755e+00, 2.6000e+00,  ..., 5.9620e-02, 1.8979e-03,
        1.8031e-02])"	1
964	"tensor([ 1.9746e+00, -1.1305e+00,  3.2145e+00,  ...,  1.5982e-04,
         2.5803e-03,  5.2619e-03])"	1
965	"tensor([ 1.9746e+00, -1.1305e+00,  3.2145e+00,  ...,  6.6353e-05,
         2.1702e-03,  3.9023e-03])"	0
966	"tensor([ 1.9746e+00, -1.1305e+00,  3.2145e+00,  ...,  1.5982e-04,
         2.5803e-03,  5.2619e-03])"	0
967	"tensor([ 1.9746e+00, -1.1305e+00,  3.2145e+00,  ...,  6.6353e-05,
         2.1702e-03,  3.9023e-03])"	1
968	"tensor([-1.5800e+00,  3.8911e+00,  1.4767e+00,  ...,  3.3595e-04,
         1.8347e-03,  1.4626e-03])"	0
969	"tensor([-1.5800e+00,  3.8911e+00,  1.4767e+00,  ...,  3.5685e-04,
         3.2827e-03,  4.1806e-03])"	0
970	"tensor([-1.5800e+00,  3.8911e+00,  1.4767e+00,  ...,  9.4213e-04,
         2.0782e-02,  3.2992e-02])"	1
971	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  8.7590e-05,
         2.3208e-03,  5.1087e-03])"	1
972	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  9.0836e-05,
         2.4631e-03,  4.1783e-03])"	0
973	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  3.2760e-05,
         1.3008e-03,  8.8474e-04])"	0
974	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  8.7590e-05,
         2.3208e-03,  5.1087e-03])"	0
975	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  9.0836e-05,
         2.4631e-03,  4.1783e-03])"	1
976	"tensor([ 9.5335e-01, -8.8003e-01,  1.2907e+00,  ...,  3.2760e-05,
         1.3008e-03,  8.8474e-04])"	0
977	"tensor([-2.0913e+00,  5.1912e-01,  2.9092e+00,  ...,  2.4902e-04,
         2.8396e-03,  9.1867e-03])"	0
978	"tensor([-2.0913e+00,  5.1912e-01,  2.9092e+00,  ...,  2.7871e-04,
         3.4243e-03,  8.8207e-03])"	0
979	"tensor([-2.0913e+00,  5.1912e-01,  2.9092e+00,  ...,  4.5224e-04,
         2.5339e-03,  4.4926e-03])"	1
980	"tensor([-1.2920e+00, -1.1090e-01,  1.9423e+00,  ...,  1.4202e-04,
         3.4458e-03,  8.4579e-03])"	1
981	"tensor([ 1.8020e+00, -2.0691e+00,  8.7324e-01,  ...,  7.3640e-04,
         4.6544e-03,  1.3167e-03])"	1
982	"tensor([2.5624e-02, 6.3548e-02, 4.2198e+00,  ..., 1.7345e-03, 2.8675e-03,
        1.1305e-03])"	1
983	"tensor([1.1235e+00, 4.8686e-01, 1.5994e+00,  ..., 1.1556e-03, 1.9765e-02,
        1.1968e-02])"	1
984	"tensor([1.7577e+00, 7.5854e-01, 2.3583e+00,  ..., 2.2346e-03, 3.0119e-02,
        4.4168e-03])"	1
985	tensor([-0.4917,  1.3659,  3.5325,  ...,  0.0181,  0.0200,  0.0309])	1
986	tensor([2.7506, 1.4134, 2.4541,  ..., 0.0040, 0.0167, 0.0265])	1
